Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014]
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Congo, Rep.",COG,85.1196712667939,87.2830492778425,83.7751462876599,76.5324547577294,72.9867591243783
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Costa Rica,CRI,38.1702302489826,37.2116765075911,37.1928587946475,35.4597736239142,35.057027633714
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cote d'Ivoire,CIV,50.6326430216728,53.819957201153,48.4761324569321,43.7587736128268,43.3939176678346
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Croatia,HRV,37.7374427782657,40.4055155102348,41.5743777557948,43.0297072624851,46.276171562733
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cuba,CUB,22.5701947202005,25.1034423179892,25.5119529170805,24.0997696685794,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Curacao,CUW,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Cyprus,CYP,47.7127872195999,49.5368132381301,49.7311591145483,50.8299602515379,55.4321394563205
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Czech Republic,CZE,66.1767060370275,71.6154412007823,76.6340146624736,77.2672499067354,83.8175440506974
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Denmark,DNK,49.719984277088,52.9438683454383,53.9689486543399,54.273420225796,53.6594885865091
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Djibouti,DJI,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Dominica,DMA,35.2588147036759,38.109305760709,33.0319618320611,34.6113669590643,34.0636042402827
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Dominican Republic,DOM,21.9252939635023,23.6992397206005,24.4168923277574,25.4394164334213,25.7398045222685
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ecuador,ECU,27.8949559708311,31.121199802252,30.164809271004,29.169331278105,28.5692556480761
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Egypt, Arab Rep.",EGY,21.3492458146859,20.5674276128656,16.5761197633708,17.1710597678707,14.4345592083353
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,El Salvador,SLV,25.9245598390162,27.9800337093219,25.6223334565122,26.3715098825916,25.7581357272579
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Equatorial Guinea,GNQ,94.5512714069458,93.3735136788231,96.7737873429192,92.5647335289145,95.6109927700326
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Eritrea,ERI,4.78901223698411,14.3763453384546,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Estonia,EST,75.0683325101047,86.5397180042993,86.581717346911,86.7745998522208,83.9053173221231
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ethiopia,ETH,..,16.6868531997337,13.7672891668295,12.4840775155078,11.6416220211556
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Faroe Islands,FRO,44.5757997218359,49.124792515467,48.7472527472527,50.6404142253713,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Fiji,FJI,57.8377591762458,59.280490507498,61.0244957581887,56.5881941838042,54.8281869307486
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Finland,FIN,38.6777124532336,39.1595426400297,39.4813632109233,38.9552290338014,37.9231691506887
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,France,FRA,26.0432298330582,27.8034986917783,28.5218136314173,28.5009437461169,28.6905806422569
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,French Polynesia,PYF,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Gabon,GAB,57.6634923763037,61.7443721274506,60.9503414381301,57.3575002111518,54.1884243067359
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Gambia, The",GMB,23.7673636502593,26.2830368285592,30.7659837304928,29.1958804329612,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Georgia,GEO,34.9511329507487,36.2424234163849,38.1505225790824,44.6892323564607,42.8899509082071
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Germany,DEU,42.2503740223096,44.8181730740774,45.9886890803888,45.4881559262909,45.72517277451
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ghana,GHA,29.4767179831573,36.9366085502594,40.359218174037,34.1890785015225,39.5235586696101
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Greece,GRC,22.1022051218367,25.5354159285239,28.6839940157939,30.5886633975941,32.6865720446979
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Greenland,GRL,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Grenada,GRD,23.8337815559176,25.1951811424333,25.8151752100442,25.4250847807216,26.0568629954848
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guam,GUM,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guatemala,GTM,25.8057500466318,26.6254231919808,24.8686943895208,23.7196903430126,23.0762163887458
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guinea,GIN,28.3501064137143,30.254252265316,29.7170021278951,28.4568561726445,27.6343054539193
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guinea-Bissau,GNB,19.9781937995392,26.7993532728083,14.9388506770877,17.4655261261608,16.4483909147022
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Guyana,GUY,51.7016901702342,55.3287132065494,58.4451202768014,51.7426321606941,51.0621424917999
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Haiti,HTI,15.3420839701519,17.4499924055816,16.9072215228265,18.2549392910245,18.6520888148165
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Honduras,HND,45.7589061967483,51.2576866755535,50.9027988216362,47.9414903194725,46.8693399138745
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Hong Kong SAR, China",HKG,219.41213692035,225.454216487544,225.561606217591,227.931461756427,219.622988648429
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Hungary,HUN,82.3006950211438,87.2261988113526,86.8226050478259,87.9594398870048,89.254254534525
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Iceland,ISL,53.7389816828492,56.6028837282058,56.9665275501411,55.6863256507159,53.6261222766255
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,India,IND,21.9702960326067,24.2745493892546,24.4250617471847,25.1626177425927,23.188962672841
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Indonesia,IDN,24.2990309366411,26.327353088883,24.5943787881769,23.9771567433913,23.7245064555846
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Iran, Islamic Rep.",IRN,25.3992675164009,25.6630063839216,22.3608963621015,27.4738738608689,24.1687939439167
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Iraq,IRQ,39.41682921428,44.4175230392819,44.515,40.4193548387097,41.534451901566
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ireland,IRL,103.113960517154,101.248645293496,107.195893613782,106.679566100143,113.708348730011
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Isle of Man,IMY,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Israel,ISR,35.0148208768343,36.0608742722494,36.8603178281874,33.2154479706922,32.2873177930535
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Italy,ITA,25.1697007267845,26.9833694120614,28.5614488402489,28.8772895955742,29.5691525396354
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Jamaica,JAM,31.3405408875859,30.4035091399993,30.2260791109242,30.6277886699649,31.19203467709
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Japan,JPN,15.1709922626022,15.1275548958352,14.6839766083841,16.1524426819515,17.7231093774615
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Jordan,JOR,48.2282839980434,47.6549143663444,46.2466832767695,42.4788596200285,43.2824202135515
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kazakhstan,KAZ,44.2441794984735,47.5957748125273,45.080325381672,39.1242311057511,39.1197380959894
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kenya,KEN,20.6572048536886,21.6259724449116,19.8168288333363,17.890923756886,16.3997161453706
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kiribati,KIR,10.8528658536585,12.3779041916168,11.212426035503,10.5142857142857,10.8108108108108
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Korea, Rep.",KOR,49.4194931194618,55.7474744518756,56.3402505748638,53.8750763058176,50.6412390460299
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kosovo,KSV,19.8450563431479,19.5594088813193,18.2502569576218,17.3445526898675,19.6052017099544
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kuwait,KWT,66.6735189288705,73.2176629437612,74.7318470840808,70.861391069845,67.8720301691647
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Kyrgyz Republic,KGZ,51.5543226756177,54.5384771657381,44.4042009680122,42.250153956658,36.8985778440288
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Lao PDR,LAO,35.5426319081954,37.1788088694479,38.8428971073599,37.288519023514,40.4538481090953
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Latvia,LVA,53.7065192827589,57.9834169310075,61.5205802558729,60.3669569197936,59.5045780333447
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Lebanon,LBN,36.260034904014,36.22535957232,46.5600139598729,45.7040466628902,39.9565984983913
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Lesotho,LSO,44.3745694661255,48.3790104792053,43.9222347110816,40.4225079379903,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Liberia,LBR,43.9391408861364,46.2663388119581,43.3880726015557,48.5486771127665,24.9875807252856
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Libya,LBY,65.6049745046082,54.8294451375974,74.5935746080898,70.4320424479604,47.0143266475645
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Liechtenstein,LIE,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Lithuania,LTU,65.3421513844208,75.0247295558234,81.6567911703907,84.0560440903679,81.2182885109276
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Luxembourg,LUX,179.008741192395,185.610357378827,189.237413968389,195.565424968469,203.268265248735
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Macao SAR, China",MAC,105.949348937975,111.833222693152,109.018470419899,107.582925325252,99.1292762722314
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Macedonia, FYR",MKD,39.7897533935824,47.124428569582,45.3744672736194,43.7858190924395,47.8599125594522
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Madagascar,MDG,24.9740999010803,26.7428014544383,29.0099550131321,30.0668963245165,31.8400380237146
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Malawi,MWI,29.3760434459752,29.5493478594045,37.2520185036523,47.5570460060133,45.7868160231384
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Malaysia,MYS,86.9303109801749,85.2554421085998,79.2998926127232,75.6135768697347,73.8469880171339
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Maldives,MDV,86.5985076607917,105.762811463466,99.2444125024212,105.045049239867,108.239962651727
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mali,MLI,21.6544459333534,24.9609222606189,26.6888121174045,27.4564938292784,25.8204377256664
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Malta,MLT,88.1840452974674,93.6071967602624,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Marshall Islands,MHL,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mauritania,MRT,50.7446961354787,58.2721408837972,57.8213284531909,55.7477876457643,47.8015401197496
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mauritius,MUS,52.4905572082762,53.4235676184402,54.569665815748,48.9537978570941,51.5447524440158
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mexico,MEX,29.9058822879105,31.3131366164732,32.7027903725844,31.8566781299258,32.3924664278726
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Moldova,MDA,39.2252153752231,44.9709572232121,43.4829163109254,43.3439458760322,41.6375697099302
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Monaco,MCO,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mongolia,MNG,46.6789827106498,52.5535555386284,43.5721511954395,40.0212279419609,53.4929298439993
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Montenegro,MNE,37.0444051211325,42.3488436130938,43.6724829379562,41.3423600014394,40.143704803058
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Morocco,MAR,32.2330186178348,34.7000342650751,34.9295478964619,32.6524408508863,34.263151122064
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Mozambique,MOZ,29.9423761955909,26.7296661034477,26.410219189635,25.6655179783838,26.1924934068204
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Myanmar,MMR,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Namibia,NAM,47.7572842014059,45.5261562327989,43.4110302949898,42.4211400753309,39.9004623395966
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Nepal,NPL,9.58253617198229,8.90403042092126,10.0738929802324,10.6890751741434,11.6408738252102
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Netherlands,NLD,71.9539771215749,77.3564421576877,81.9362208678724,82.6265984694027,82.8911990584969
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,New Caledonia,NCL,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,New Zealand,NZL,30.5308228546671,30.7886727124108,29.1997852427929,29.3118297995262,29.189967309958
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Nicaragua,NIC,38.4490618476069,42.7209731676348,45.1612598267747,42.4408750250767,42.3302591620075
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Niger,NER,22.1982525775999,20.9023665215077,21.8589140402928,22.5907966226989,17.8039347808222
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Nigeria,NGA,25.2641156317996,31.3298052213521,31.4387475528456,18.0499065913677,18.4394856229105
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Northern Mariana Islands,MNP,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Norway,NOR,39.819789976329,41.3370043334946,40.6160714526603,38.8010822467798,38.339057193411
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Oman,OMN,57.132466426582,72.9117219202205,71.8147533667424,75.9251127699493,68.815419639564
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Pakistan,PAK,13.5162678459051,13.966669657767,12.3966627590851,13.2811051934591,12.2770853539159
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Palau,PLW,51.8997254159529,57.0179264882235,54.6769959452129,60.913147960612,63.1463465594363
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Panama,PAN,70.5800285277,79.2891600667258,79.7870313677344,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Papua New Guinea,PNG,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Paraguay,PRY,55.0982382491968,52.5355850820299,49.9214846774293,49.2591172035206,46.809221895629
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Peru,PER,26.5597603689569,29.6552531471676,27.1324589209178,24.127137976026,22.3986949912528
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Philippines,PHL,34.8032929533078,32.0308453420632,30.819047164549,28.0082732311433,28.659563879211
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Poland,POL,40.0323169972181,42.5396586271677,44.4224403803088,46.3028446437056,47.4457811281155
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Portugal,PRT,29.8732519100281,34.2913336262909,37.7105706067037,39.516176040327,40.0440799535579
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Puerto Rico,PRI,75.5329764605189,77.0021066913984,73.1188765163151,75.5472484325317,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Qatar,QAT,62.3196825992818,71.7517749892423,75.0834109332929,73.2800535610039,69.1271017014973
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Romania,ROM,32.3017990335301,36.8456612419952,37.3810315888795,39.7399178240452,41.129415258979
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Russian Federation,RUS,29.2155607850389,30.2693218513755,29.5373677884927,28.6219454254955,30.0215390222059
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Rwanda,RWA,12.0975022569967,14.4305772230889,14.1375422773393,15.625,14.9378363332715
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Samoa,WSM,29.2173410036252,28.7163847978952,27.6756702215438,30.3184609118351,28.2390001805599
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,San Marino,SMR,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sao Tome and Principe,STP,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Saudi Arabia,SAU,49.7011201477265,56.1942524844164,54.4201394162191,52.0791872054868,47.0318928821958
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Senegal,SEN,24.865209864995,25.1668093831222,24.2902345767868,27.7438227368753,27.3680711781458
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Serbia,SRB,32.9325456729376,33.9761123139257,36.9283181647815,41.2003637185954,44.3356943379648
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Seychelles,SYC,93.795515448736,95.7697890281033,92.7854039548718,85.4751460295347,83.0961190883824
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sierra Leone,SLE,16.7949668203799,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Singapore,SGP,199.258998681913,201.271619891238,195.44084508014,191.553100301613,187.644207438762
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sint Maarten (Dutch part),SXM,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Slovak Republic,SVK,76.5506526452776,85.2688031642259,91.7880547450405,93.8401563224249,91.8531712956686
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Slovenia,SVN,64.288104273286,70.3739670373452,73.303038293845,75.2067745235184,76.526691261505
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Solomon Islands,SLB,50.0373153618907,61.1379982285208,61.9631697612732,56.4313233393642,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Somalia,SOM,..,..,..,14.5553064275037,14.3507972665148
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Africa,ZAF,28.6152333781659,30.4443998217333,29.7257124400232,30.9753846851359,31.2514896366064
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,South Sudan,SSD,61.4344827586207,66.0761204113805,10.1216163201255,16.1953359843749,20.1512308258616
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Spain,ESP,25.5198151932672,28.9210799943573,30.6099885700259,31.9551970770078,32.545238003765
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sri Lanka,LKA,19.5523095038225,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,St. Kitts and Nevis,KNA,30.6445323864513,33.9954282026269,36.1250080280553,39.2914414235188,38.4698714357545
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,St. Lucia,LCA,48.7290537657047,44.4054988102782,46.0488071828167,45.5473387126705,44.7007704984308
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,St. Martin (French part),MAF,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,St. Vincent and the Grenadines,VCT,26.8905290881722,27.0353656761844,27.5163127732997,25.2496067117058,25.0713623626006
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sudan,SDN,19.7434981872642,17.567632793895,10.0187520009942,7.20470793663147,6.13284461294535
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Suriname,SUR,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Swaziland,SWZ,58.4728096653342,44.4363437530484,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Sweden,SWE,46.1851923611233,46.6828949588645,46.3231382978723,43.8006859051505,44.5045326481083
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Switzerland,CHE,64.249005431889,65.7753998090835,67.3051781706999,72.3091024326645,64.3144527201991
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Syrian Arab Republic,SYR,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tajikistan,TJK,15.3443371303407,17.8519484504501,21.5400244562709,19.1782532059416,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tanzania,TZA,18.7464132724043,20.7564183383361,21.2853098595242,17.6512264228538,19.4816092459516
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Thailand,THA,66.1478252707129,70.2866027431566,69.3043820888255,67.7097387319851,69.1905473441623
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Timor-Leste,TMP,9.74304068522484,8.78734622144112,9.65250965250965,7.65731614859742,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Togo,TGO,40.1638702706418,39.4346812970423,43.0687542906593,44.32650881531,50.397334787692
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tonga,TON,12.7498778142621,16.8464278743628,19.5247812476629,21.1663475391321,17.7708369794962
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Trinidad and Tobago,TTO,57.5783783783784,65.0789389581336,56.751558100541,50.4877312666207,44.4138832900134
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tunisia,TUN,50.4778383247588,49.2673289401972,49.3006859080302,47.0631138326243,44.6233295407593
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Turkey,TUR,21.2091413904956,23.9766413240121,26.2961112453326,25.6357820422701,27.7375594563742
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Turkmenistan,TKM,77.8146499176198,74.6960864407558,73.2580989001837,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Turks and Caicos Islands,TCA,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Tuvalu,TUV,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Uganda,UGA,17.1357864916244,18.9367307518488,20.1255862241493,20.2458455477863,18.3699592794063
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Ukraine,UKR,50.7464189349594,49.8163448823876,47.7207797708926,42.9561055911897,49.1547352188765
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,United Arab Emirates,ARE,78.7538555381646,90.3330723880865,100.634233130624,101.340048932356,97.9582613319155
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,United Kingdom,GBR,28.5669101821352,30.6937412008793,30.1303196648117,30.031949065938,28.3626920584727
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,United States,USA,12.3783009403936,13.5737920131853,13.5999555284926,13.4974149950504,13.4445146104828
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Uruguay,URY,26.3429945435247,26.4221494258189,25.8593635742944,23.4797504923877,23.3732081249885
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Uzbekistan,UZB,31.6598866582356,33.0813511504213,27.6767577874641,27.0195429412818,23.406888123594
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Vanuatu,VUT,46.62651666863,44.3398755520438,49.0878961541117,47.8239647507355,47.9692576065934
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Venezuela, RB",VEN,28.5304069880193,29.9430146096987,26.1710142521782,24.7649783074912,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Vietnam,VNM,72.0023560728659,79.3908444282327,80.028618800839,83.6261411693676,86.4047593411237
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,West Bank and Gaza,WBG,15.3403417441743,17.1938005236302,16.5886483323581,16.6062840654056,18.0012220150715
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,"Yemen, Rep.",YEM,..,..,..,..,..
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Zambia,ZMB,37.0259467897632,38.0690402469024,42.145842756719,43.2552012895674,40.9034351128995
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Zimbabwe,ZWE,36.7807710362028,42.8000047023489,32.8923004203773,29.443430199926,27.0614705178158
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Arab World,ARB,51.381705043392,56.33063532315,57.948343873633,56.1921074691631,52.1501986599411
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Caribbean small states,CSS,44.9298844748528,47.4830261870039,45.0049718716872,42.369283749491,39.7461146745523
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,East Asia & Pacific (all income levels),EAS,31.5468066229955,32.3008521404071,31.5475408839609,31.6392057032399,31.87642622609
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,East Asia & Pacific (developing only),EAP,32.1771056394508,32.0239126097641,30.5887003619382,29.5663317273246,29.1041345733831
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Euro area,EMU,38.5412756867206,41.2024815426752,42.7503590721373,42.9287149642781,43.4735260019153
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Europe & Central Asia (all income levels),ECS,37.9150769327978,40.4179096361117,41.4783044418228,41.5545319818607,41.6644454038168
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Europe & Central Asia (developing only),ECA,30.6924347626126,34.2636297554183,35.2498772307821,33.5342446543177,35.1809101657222
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,European Union,EUU,37.8705103074857,40.4537502864355,41.5981061948495,41.7262578455627,41.9598202794128
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Heavily indebted poor countries (HIPC),HPC,28.951663649492,29.9289706941508,28.9924849021803,27.617172803633,27.6636615749816
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,High income,HIC,28.0217710050797,29.8304221870056,30.1530407998255,30.2388540360064,30.2518026220378
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,High income: OECD,OEC,25.1698122689016,26.8491547473455,27.2513856768417,27.4029297414415,27.5754162718244
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,High income: nonOECD,NOC,68.5273203008315,72.1725057905017,71.497645349799,70.6468844610271,71.6162694575412
Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,Latin America & Caribbean (all income levels),LCN,24.3158232159735,25.6147448229012,25.3633518089013,24.2971677427863,22.9180686578887
