Y,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
-7.141115118,0.429680148,0.873312071,-0.68143819,1.091827169,1.3294518,-0.438824612,-1.213978152,1.329562706,-0.619545891,0.007695373,-1.20059003,0.13808239,0.487360758,-0.613430184,-1.400405979,-1.055381761,-0.534373583,1.388401787,-1.325146051,-0.048243187,-0.932454707,1.601704645,-0.657081858,-1.3017187,1.099210425,-1.687995792,-1.018119908,1.125423524,-1.149566474,0.20150098,1.788732821,1.262663445,-1.377744903,-0.833382956,1.713444989,1.512439112,1.577981165,0.985678834,-1.11419324,-1.464697405,1.066637522,-1.332498304,0.792294329,0.859951271,-1.184303581,0.354045939,-0.671460607,-0.336943863,0.729471051,0.125501597,0.654948535,-0.210852567,0.333140184,1.568956355,-1.652723433,-0.530566876,0.269376895,1.301809889,-1.455852595,-0.857663597,-0.329006754,-0.566726553,-0.256891164,-1.183691477,1.057638153,1.159801515,1.671945069,0.331971176,0.371989585,-1.506578774,1.445085105,0.544976909,-0.470028562,1.710574342,0.128717093,-1.67802244,0.96210623,-1.559421646,1.58777207,0.806671398,-1.18276784,0.181100814,0.802293042,-0.808845582,-1.561879458,0.001715118,0.438581155,1.502046175,-0.11645119,0.621421795,0.895584058,0.965477556,1.107743908,1.226723156,-1.53422085,-1.246583784,1.64537001,-0.168198401,0.741199817,0.078367136
-6.637698492,0.327736721,0.948461546,-1.592370156,1.044709304,0.060750366,-0.418721265,-0.53293634,-1.635875517,0.54664593,-1.638125718,0.654779228,-1.306541896,-1.204744717,1.097394741,-0.463463032,1.413465675,0.224613985,-0.14039337,0.197408324,-0.529860637,0.029953975,0.456166821,1.215998563,0.848708794,-1.010674437,1.690329144,-0.750037972,-0.272972245,-0.753950566,-0.524935011,0.402697061,-1.707496477,-0.127320623,1.028043816,-0.081770791,-1.771637001,1.189456234,0.447757619,-0.628244993,0.038736322,1.005140512,1.305087642,1.186543513,-1.659278637,0.885218176,0.576191184,-1.542133024,-1.707583368,-0.728998487,0.001127686,0.781719878,-0.229000411,0.009752254,-0.060572203,0.50570577,-0.738523898,-0.301239021,-0.615801639,-0.463830246,0.424189067,-0.343083774,-0.227024331,-1.533084453,1.659370417,-1.01467173,0.407295861,0.607823148,-1.524134535,-0.627682771,-0.94488935,1.648737477,-1.046111489,-0.169393301,-0.8067044,-0.143550062,0.67208113,0.730738319,-1.349711616,1.33665099,-0.052848298,0.764860572,0.868388214,1.014838779,0.109519436,-1.296669863,-1.442741524,-1.077766917,-1.481047533,-0.21275964,-0.384014573,1.065062503,-0.677576031,0.013869144,-1.554842794,0.001499918,-1.399483479,-0.714775881,-1.554589573,0.484690462,-1.640930743
3.422934722,1.420859211,-0.555850678,1.672140302,-0.445043963,-0.779691004,1.241800515,-0.905650059,-0.058600777,-0.404265807,0.127493726,0.470527601,-0.047799479,-0.36601605,0.835352487,1.403631342,1.056890456,0.899610562,-1.771891074,1.439136606,0.617473805,-0.02897077,-0.492396103,-0.897647524,1.170882491,1.595870703,1.340891092,0.586258985,-0.601928146,-0.15532732,1.042999906,-0.558206692,-0.385512569,1.591345708,-0.398683431,0.502953941,0.740908493,-0.458099731,0.954533163,1.57575415,-0.901775058,-1.21115538,1.536765659,0.831924263,-0.57051687,-1.546955308,1.003689627,0.911078422,-0.174081948,0.694350024,-1.006766355,1.117221517,0.030865271,0.237687414,1.315845488,-1.062592515,-0.58226441,-1.693596033,-1.708724218,1.601451723,1.079548462,-1.218080096,1.103552367,-1.515836733,-1.095786048,1.761775785,0.196588537,-1.502087108,-1.603373001,1.521710349,-0.387245397,0.582703254,0.58945721,0.066966713,1.402029906,-0.194954466,1.384203521,1.157645965,-0.231492825,-1.624854371,-0.421364519,-1.245497408,-1.398966372,-0.744419865,-1.557223963,-1.711558723,0.631073262,1.432436614,0.482350755,-0.663183026,0.629003578,0.002256773,-0.632820815,-1.243884059,1.552633031,1.341687362,0.104726444,-1.226562,-0.703699524,-1.306437532,-0.120579409
7.219864465,1.386307947,1.07138791,-0.905961904,-0.009594397,1.57220197,0.198570461,-0.182291748,-1.333175844,0.657117825,1.449489051,0.250537622,1.065317013,0.148797545,0.380240612,1.58416969,0.254084167,0.917326013,0.129347227,-0.453360668,0.263267722,-1.00334168,1.158047981,-0.077066005,-0.430323635,-0.00037604,0.942264186,1.321659033,1.607753272,-0.058009885,-1.226031297,0.162588311,-1.115074137,-0.978186285,1.625649227,0.334984237,1.459237355,0.022356099,-0.869290414,1.42961347,1.028935663,-0.998207609,-1.227354859,1.075599314,1.649165342,1.392837564,0.321661399,0.707783839,0.723923031,0.047583666,1.700538731,0.083485833,-0.769881464,-0.611551945,-0.310584952,0.433295058,0.974484526,1.393901812,-0.934467342,0.393138601,-1.68580662,0.083024929,-0.241596729,-1.232798695,-1.541983218,0.329139409,0.750457286,-1.224463295,0.470071535,0.494151274,-0.85361658,0.503702056,0.078043448,1.526143469,1.006982464,0.597817629,0.052979967,1.509542536,-1.480051042,-0.077334138,-0.872413063,-0.619444083,0.28934827,1.008876977,-1.080022282,1.391751474,1.119473926,-0.192616268,1.536317174,1.6091895,-0.958799514,0.433516139,1.585656699,0.476816852,-0.332410055,0.277717623,1.288438269,-0.448461323,-1.071210307,0.443147157,0.444244742
2.342703983,-0.396783083,-0.625558597,0.521623939,0.440373578,-0.898224367,-0.21322753,1.370877724,1.05487003,-1.496159822,0.623403089,-0.100826981,1.185037926,-1.334190008,-0.882762948,-1.48341908,0.001319306,0.890181016,0.192029606,-1.180128286,0.206825429,-0.862363755,-0.630752795,0.874443523,-0.168012181,1.721936661,-1.552153649,0.152338281,-0.1846346,0.256675595,-0.245736413,-0.740017907,-0.879031178,0.568499435,1.720793291,-0.093348538,-0.587587411,-0.113022595,-0.445435259,1.314928596,1.527162266,1.191279817,-1.603740906,-1.483106244,1.409658483,1.757418528,-1.396052144,-0.378479041,0.978303191,-0.552324773,1.370234025,1.109209151,0.766848033,-0.801611798,1.209569469,-1.205758613,1.372911962,1.374100954,-0.794922805,-0.771901974,0.554347094,-0.821042802,0.342415779,-1.081932554,0.253927939,0.841384781,1.629810933,-0.543566915,-1.51704225,-0.620992416,-1.237951274,0.180740216,-0.685815323,0.322995295,1.277849834,-1.318742485,-1.086579154,-0.769457621,1.37764629,-0.228415139,-0.882942812,-0.427060787,-0.321213982,-1.105752967,-0.277931485,1.592967533,0.286101859,-1.087402502,0.929030603,-0.897852411,-0.494151537,-0.071794154,-0.194248334,0.913677638,-0.985018401,0.906542389,0.739305599,0.999762773,0.36110151,1.690846803,-0.992709643
15.48423931,1.313434755,-0.51272615,0.966556786,1.394722993,0.823119166,0.749534604,0.668234345,-1.275301973,0.438945996,1.339352193,-1.459598697,0.808806045,0.302755625,-0.592502503,1.713614172,0.510058075,0.73921877,-0.534965121,1.040417102,-0.967420953,-1.251098424,-1.412959175,-0.850920798,-0.63562604,1.261503229,0.815990955,-0.62555975,-0.778229955,1.106116177,-1.247692047,-0.223270018,0.580255997,0.674126083,-1.696209408,-1.152802138,-1.593304837,0.397590062,0.41527287,-1.705588045,1.43032028,1.169483434,0.287615536,-1.563363072,-0.943660872,0.11687587,1.174888392,0.791041209,0.870430923,-1.345876952,-0.721732679,-0.471971769,-0.365198818,-1.195269808,0.512511055,1.32836708,0.717707396,-1.186083081,-0.167288681,-0.683337061,-0.975397704,1.250029865,-1.003731113,0.226430642,0.032862963,0.788587799,-1.086393761,0.392108203,-0.538146152,-1.352315558,-1.267425224,-0.571729505,1.537966448,0.244264587,1.05493283,-0.342963028,-0.726275526,1.290946218,0.02089916,0.291486524,1.574008332,-0.37967084,-0.539372055,-1.612207964,1.28228707,0.594319638,0.617447773,0.184296109,0.802649384,0.94053319,0.314240582,1.577209841,0.395488265,-1.387373857,-1.213296896,-1.65823267,-0.205431373,-0.21191644,-1.116050608,-1.623354127,0.417020995
-13.66246107,-0.984866454,0.786899158,-1.720859016,-0.200522982,0.621233605,-0.855343216,-1.657390321,-1.074736313,-0.615818079,-0.52398817,0.500658003,-0.581175451,1.659949294,-1.639522852,0.592780579,-0.943164539,-0.606631041,1.087491508,-0.417456245,-0.09074154,-0.745438807,-0.931263496,0.152476697,1.579245157,-0.725170493,1.240337635,-0.392952163,-1.307773027,0.712874504,1.067841109,1.427734766,1.302732609,1.217040648,0.094316323,-0.427490475,0.572698747,0.166366179,-1.649603956,0.021613405,-0.162300263,-0.325202407,-1.308925377,0.123093238,-1.25708724,-1.201455726,-0.586280821,1.166438735,0.979546878,0.373119763,0.032089177,0.664641576,0.179122355,0.044540803,-1.078735482,0.264414035,1.044907784,0.587664459,-0.611005952,0.441234726,0.181173567,-1.385143918,-1.75359833,1.04638054,-0.853104283,-1.429167723,1.759062792,0.341957022,1.463301839,0.898578062,0.452328863,1.435266766,-0.630529777,1.048037737,-0.640206975,-0.502122005,0.678376979,-1.10554056,-0.082170841,-0.038575451,-1.543666355,1.387354665,-0.167536812,1.656170186,1.37752424,-0.8709962,-1.308458227,0.417219816,1.407846731,-0.855141005,1.541438472,-1.223239628,-0.261592666,0.599384347,1.578211314,-0.037249489,-1.3077949,-1.405910185,-0.01427195,-1.450941235,1.234762909
-7.648378911,-1.029982152,1.124545465,-0.777296035,-1.243984154,0.831464634,-0.252907098,-1.097060729,-1.452950634,-0.78083098,0.83388607,1.587652069,-0.758623016,1.425288407,-0.320760624,0.214280563,0.894927008,-1.454749396,-0.983016692,-0.158289041,-1.299054813,0.375741706,-0.092582332,1.082336584,-0.888009709,1.43478278,-0.652519567,1.059387993,1.686486665,1.692337163,0.871613734,1.44937934,0.404085737,-0.624733017,0.612037508,-1.485248527,-0.664013426,0.315613482,1.708649827,1.063897535,-1.495694421,-1.583994861,-0.501583256,0.86658461,-0.037503297,-0.083384632,-0.464921149,1.386303342,-1.681578492,1.526252887,-0.08146422,-0.142898499,-0.477835199,1.174611032,0.922525137,0.019284895,-1.562566973,-0.774869088,-1.457681311,-1.157888318,-0.142102234,-0.284092398,0.135769101,0.024814431,-1.323576316,-1.374521309,-0.465670891,0.324097448,-0.081062097,0.577211535,-0.009688436,-1.099978395,-1.570302115,0.741976467,0.591315271,-1.587333193,-0.775699507,1.588668125,0.99402201,-1.593939991,0.154349245,1.556525227,1.667519008,-1.094580824,-0.824720559,1.363688653,1.515479195,-0.506457471,0.123678954,-1.723745312,-1.020207311,1.197230774,-0.557914419,0.490828575,-0.008475017,-0.144783467,0.113589873,-0.810026109,1.259291353,-0.944678841,1.462197985
-4.745678488,-0.37554934,-1.04501486,-0.241363362,-0.129136677,0.254653067,-1.376727032,-0.213000658,-1.338309331,0.891973267,-0.731118801,-0.756627886,1.489268836,-0.70861443,1.728031116,0.426501353,1.621215009,-1.024629077,1.023908192,-0.3951796,-1.784865168,-0.970847892,0.687513911,-1.734057866,-0.551053588,-0.107484832,0.139697135,1.319760215,-0.583335661,-0.210950086,0.982461876,0.165359365,-0.325775742,1.282966699,0.116811725,-0.071300207,-0.751351948,1.546125953,1.252109021,-0.355126106,-1.346118644,-1.562656439,1.605191496,0.276300804,0.139389316,-1.042734214,-0.912993352,-1.392667474,-1.547286421,0.707094865,0.003120855,-0.814409697,-0.732978525,0.815283417,-0.25073164,0.39098712,-1.126883897,-0.800217773,-0.730585001,-0.073892168,-0.670685184,-1.424263934,1.029210909,1.679586274,1.184731583,0.673238715,-0.248070132,0.64379938,-1.258124261,1.210589781,-1.309170265,-0.768460318,1.088640334,-0.349580527,0.93320753,1.443071055,0.135186085,1.192419049,-0.222959464,0.872580943,1.284387667,-1.059166375,0.087929163,0.30093465,0.932428295,1.437910776,1.273097665,1.6637939,-0.01569333,-0.286613921,-0.912977364,0.595649235,0.546303089,-0.6943359,-0.112235815,0.164589694,-1.366538563,0.240670371,-0.135181426,-0.325524288,0.104231319
13.09725459,1.227714181,-1.248572489,-0.715657798,0.506563851,-0.784458547,0.967500862,-0.543472782,-0.818724593,-0.801237485,0.640164256,-0.376849334,1.500406081,0.946455387,-0.331448827,1.642798937,-0.824112058,-0.448989449,1.133152417,0.787963929,1.720361571,0.203644797,0.587574096,0.911926082,-1.306314106,0.939435007,1.551236542,-0.912748023,-0.246715812,0.552867085,-0.670829568,-0.300040009,0.762617427,-0.911617989,-0.856173148,-1.091046661,0.624619004,0.668237479,-1.366049645,0.977409912,0.403258984,1.022049802,-1.444188657,0.038597693,1.692118452,-0.585684427,-0.600140581,-1.284260477,-1.663345201,1.346060784,0.397619346,0.998943649,-1.02310925,-1.64177501,-0.924527602,0.195818152,0.542903833,-0.372366599,1.273751894,-0.560750261,-1.178777738,1.304520721,-1.239217692,-1.725389848,0.262471096,1.309635257,-1.341859353,-0.479552171,1.105744056,-0.885733596,-0.874105376,-1.686406595,0.428519639,-1.640955252,1.28657534,-1.669686837,-0.255296194,-0.994961955,-1.08391683,1.718135017,0.346667685,-0.984939881,-1.018537038,0.438957344,1.157105897,0.963829271,-1.402606589,-0.187362333,1.139545845,-0.800562437,-0.161533947,1.649765799,0.498550389,-0.029964172,0.390376634,-1.539005358,-0.11535454,1.640486165,0.588910074,-0.774930846,-0.5158215
-2.803076913,0.695725312,1.033637639,-1.265552425,-1.315763029,0.571247599,-1.651625416,-1.635290418,0.48939136,-0.532734925,1.517700721,-0.344035999,-1.1486976,-1.515027659,0.644393152,1.143606833,-0.301616614,0.654710131,1.403179345,-0.133257779,-1.529946489,0.474207793,-0.517163673,1.402126276,-0.857779735,1.287522897,-0.849778578,1.0376633,1.6349279,1.736787171,0.241722092,0.339434533,-0.312118275,-0.781803051,0.511435764,1.04536296,0.766444031,0.560449206,0.101360291,0.801373485,-0.548779598,-0.787648085,-1.411109479,-0.521269938,0.045072467,1.345134528,-1.535753791,-1.515006587,-0.759818161,-0.027407585,-0.199323877,-1.63756618,1.083559835,0.547401693,-1.412954723,-0.673799546,-1.26956597,1.706438456,-0.490049097,-1.035530442,-1.153797627,1.329042612,-1.575090625,-0.407980855,1.619509009,0.280649472,1.234627915,1.416243967,-0.322249492,1.535586957,-1.372946305,-1.023114619,-1.255689718,0.212043756,0.72344139,0.996293618,0.750626047,-0.088236887,-1.194155088,1.142118235,-0.125631305,-0.362832123,-0.389908217,-0.678370345,-0.159951165,1.143961312,0.351888834,-0.173159743,1.4156225,-0.10651079,-0.044527986,-0.478416838,-0.870725305,-0.717500323,1.193875332,0.47618194,1.197349026,0.158975501,-1.703876868,-0.980874816,-1.094829507
-12.04806524,1.434359648,-1.611461818,0.52449397,-1.520648806,-0.349622673,1.417985699,0.14897072,0.11745239,0.712840887,0.881076441,-0.107340296,0.376145518,0.469422834,1.04393071,0.560423191,0.61323675,1.220313609,1.698694188,-1.320645787,0.980653049,0.240437058,1.433716759,-1.347035471,-0.935306549,0.7403384,1.536178684,-1.042859315,-0.344463968,0.101097525,1.018183115,1.570713062,-1.030570612,1.265614807,0.073665483,-1.406438673,-0.416723088,1.09893295,-0.873152013,-0.702562083,-0.343984112,1.654564862,-0.720257111,-0.86352225,1.15228591,-1.405794699,-1.686101884,-1.590382769,-1.133357827,-0.448995041,-0.651901879,-1.30496649,0.198098565,1.622385533,1.416402677,0.564791308,-0.117236101,-1.426858667,-0.395434501,-1.71694945,-1.445341934,0.700017487,0.370906403,0.975316899,0.382067207,1.098366263,-0.676624861,0.123844453,-0.929708773,-0.257488522,-0.67896429,-1.20912434,1.191289144,-1.08951602,-0.096095821,1.652785586,-1.728866095,-1.285766055,0.474390602,0.958838614,1.435490177,-0.129633913,-1.562877028,-0.409370609,0.447349998,1.154649548,-1.316761721,0.452854123,0.6978995,-1.490492546,-0.603259172,-1.186266214,0.890541573,0.474984953,0.061311904,1.342702193,-1.668997068,-0.516350621,-0.720651146,0.42146632,0.104173912
-12.58472531,-0.59031259,0.790390095,0.168874112,-0.046664093,-1.220076993,-0.97765976,0.968697306,-1.661884292,-1.610271405,0.186229158,-0.839037059,-0.018826601,0.274049256,1.44361339,0.08254731,0.311863774,0.892927958,1.139941218,0.653149129,1.792005431,0.035154993,-0.82370239,-0.767934431,1.690054295,-1.321229698,0.510921339,-0.190237454,1.621532652,1.089113892,1.104491381,-1.40961232,1.01058299,0.337232101,0.743002705,0.520033071,-1.482622715,-1.400197173,-0.582175533,-1.409178,-1.37870756,0.365306958,0.748444322,-1.245346012,-0.546498884,1.047431005,-1.073708334,-0.819230341,1.541593955,-0.011191129,-1.781747634,-0.209623153,0.71634122,-0.863806809,-0.117473974,0.277107025,0.448067802,-0.878619776,-0.205086996,-1.337996432,-1.392740945,-1.372413209,-0.722284233,-0.624771402,1.512752215,1.671692377,-1.317425047,-1.618307533,0.475329872,1.674314886,-0.988964992,-0.383222183,-1.295373431,1.140107749,1.158177188,0.88255588,-0.871334225,1.171219368,-0.779530803,0.03114029,1.619102477,-0.980959441,1.697253773,0.894210544,-0.528884559,-1.578608758,-0.923530053,-0.891694891,1.42558795,-0.057012366,-0.821392845,0.588255325,1.12675663,1.302822046,-0.957662421,-0.153435456,1.553571488,0.859043147,-0.686868269,0.407122297,-1.189834961
4.154644787,0.232999367,-1.492568917,0.186888874,0.72001868,-1.57943403,-0.410043165,-0.653955176,-1.578398538,-0.325933779,0.679871549,0.34283736,0.199827207,1.071364719,-1.328916816,-0.94534803,0.178638409,-0.213788776,1.196830988,0.054167965,-1.409197707,-0.464838948,1.126259375,-1.62736717,-1.438273004,0.153422278,-0.617772697,-1.131943502,-0.62923971,-0.318275183,0.570942264,-0.762135722,1.461467896,1.001055043,1.064596977,-0.885571472,1.819009477,1.526549126,-1.495667021,0.57742631,1.275650982,-0.027903382,0.427344403,-0.204155546,0.3592433,0.575190478,-0.477924671,0.830354241,-0.832655596,-0.795350054,-0.267211031,-1.50749888,0.232724631,0.67241777,1.076214445,-1.005344382,1.56631161,1.527225841,-0.695475164,0.65063668,0.08143965,-0.286614808,0.034515416,0.438302706,-0.109848751,-1.059954372,-1.443666016,-0.278952804,-1.482597604,1.056648321,-0.452503788,0.454354422,-0.6225817,1.454310155,-1.233170272,-0.044650159,1.088191029,-1.49899581,-0.853117091,0.981929594,-0.190871224,1.385106395,0.070940262,-1.155235303,1.236109137,-0.238011579,1.43856346,-1.726810961,1.464782883,0.627561609,-0.298157599,0.915089434,-0.718399077,-1.600158611,-1.402714651,0.554320762,0.450280228,-1.078792395,0.357876481,1.581601556,0.287486706
-0.727660664,0.1577505,-1.141964937,1.732740172,0.567986194,0.36272013,-0.878639938,0.858212072,-0.016873845,-1.518416603,0.865032266,-1.140911016,0.524576581,-0.119695939,-0.338795587,0.799965959,-1.763337484,-0.135710441,0.209732983,-0.357775798,1.119051661,1.354873624,0.10237998,-1.093266169,0.535480012,0.616161207,-0.934647604,0.669728004,1.411375903,-0.433054376,1.494820856,1.252119971,0.817587639,0.289142101,-0.31948541,1.279706338,-0.550188416,-1.726492774,-0.59731219,1.379835181,0.204462832,-0.142487116,-0.092430553,-1.130904385,-1.33986866,-0.126387769,0.186804244,0.933607398,0.085646547,-0.783812935,-0.573582694,-0.706015043,-0.23637742,0.81376113,1.033336711,1.142791335,-1.381610382,-1.669380912,0.006061443,1.681768628,-0.460283434,0.678424265,0.700246212,1.733610146,-1.518202848,0.92037603,1.611386074,0.337024933,1.260845068,1.594477799,-0.895503507,-0.814628499,1.533641524,0.218710364,-0.93919363,-0.172934133,-0.227361285,0.104956279,-1.252018178,0.760152821,-0.034416734,-0.124356294,-0.820736734,1.114542628,-1.71273784,0.611798841,-1.35855073,-0.514678118,1.509185775,0.934839767,-0.31365993,-0.735129219,-1.575862441,-0.140104272,1.071455025,0.433352317,-0.237329578,-0.476461213,0.947531145,-0.359307292,0.508875651
6.745572432,-0.889348582,-1.125347049,-0.064634742,-0.517727919,0.467978577,0.982368622,-1.629931803,-1.571928507,-0.456447859,-0.528849341,-0.409165382,0.809537302,0.036100485,-0.180472733,-0.602096186,-0.109102434,1.039381027,1.629876384,1.031577094,1.274778129,-0.926654297,0.832589957,-1.608602918,-1.641477237,1.300436813,1.272906106,0.688051039,1.256893072,0.377571037,-0.693881838,-0.474638318,0.231075897,-0.408166928,-0.277776651,0.960607094,0.736326974,-0.998381508,0.934234686,-0.523065848,1.427116484,0.716601444,-0.581644409,-1.042823841,-1.322323234,0.467301378,1.170232871,0.616134705,0.115945384,1.203022995,-1.688448521,-0.138560428,-0.047749944,-0.137667756,-0.27654886,0.58583208,-0.333586652,-1.083258781,-1.008364864,0.411695768,-1.059764804,1.64303515,-1.140539014,-0.217745846,-0.13710731,-1.133631176,1.568012219,-1.476819238,-1.651065269,1.406206967,1.294953872,0.116524079,-1.356987796,0.472211792,0.044379515,0.34296219,0.668056952,0.933520011,-0.034648489,-0.229678159,0.395081519,1.085110358,0.709985551,-0.485079737,0.13846852,0.668690961,0.301318724,-0.594085721,0.632424546,0.418936535,-0.16506711,-1.320130063,-0.033097711,-1.484412641,0.094242846,-0.347241484,0.478795147,1.357976084,-1.381754309,-0.713152907,1.284672994
-2.160491143,1.638249812,1.077041131,-0.488640198,0.299423075,0.735630617,-1.445263067,-0.843304754,-0.287031989,-0.783133542,1.541768907,0.488962611,-1.62492181,-0.500445183,1.489304255,-0.194607241,-0.31202987,-0.048195623,1.293496456,1.123166039,1.406137127,-0.463783473,1.308902778,-1.738327202,-0.223961368,1.331078039,1.61640353,-1.460234589,1.094722317,-0.912991711,0.87736211,0.655094091,-1.281595644,0.681682745,-1.428744349,-0.44626073,0.479535954,-1.127834343,-0.767526625,0.426315621,0.66239002,-0.930158771,-1.592022883,-1.6647178,0.315725054,0.476460509,-0.07232634,-0.944364993,1.398096127,-0.970749382,-1.436345943,0.491364822,0.402125141,-1.305501658,-0.407108921,-0.596427096,0.780900851,0.343536812,-1.188970416,-0.033905509,-1.620307851,0.046386464,1.545730708,-0.767791446,-0.072245633,-0.58284236,-0.392456272,0.961640768,-0.747425109,-0.938858405,-0.007405022,-1.456077398,-0.091003637,-1.399263719,-0.482866847,-0.62427154,0.725259148,0.539517891,1.632501735,1.53823439,0.593096328,0.229687239,-1.413855916,-0.962919857,-0.539418603,1.632986267,0.00572864,0.857059357,0.482739426,1.730579394,-1.455104061,-0.944383392,0.98560114,1.116735089,-0.974249088,1.633575941,-1.198819611,-0.624315245,-0.841047231,-0.31204564,-1.530531114
14.97106623,-0.684525221,-0.47523179,0.172065879,1.657440089,-0.878010833,-1.309433537,0.688022433,-0.818543337,-1.353040331,1.587048216,1.686046012,1.264953416,1.646153954,1.589977933,1.05465988,1.277667134,1.243908581,-0.119624907,-1.225194832,-1.342147112,-0.123094398,-0.420628246,-0.348277172,0.582438647,0.632804986,0.13088528,0.625934192,0.519879842,1.057366974,1.504755884,0.576762378,1.675842665,1.500441285,1.231101879,0.352791436,-0.495250652,-1.09770221,-0.378642679,0.730791353,1.4485339,1.440505536,-0.784023339,0.954657991,-0.344935175,-0.119675812,-0.692833864,1.420687045,1.554104864,-0.17356499,0.789701675,1.045623432,-1.494773899,1.150627166,-1.3246083,-1.229570974,-0.272742929,0.443191468,0.771370123,1.448564121,-1.424628134,0.679457317,0.809170741,1.121267481,0.66437339,1.311345707,-1.156443578,-1.452905814,0.642358284,0.171027478,1.337593522,-1.591271853,1.298037945,-0.192730994,-0.200781654,-1.250568521,-1.48948639,1.60918649,-0.554924598,0.916315776,0.827020279,0.098479351,-0.043928676,-0.604275338,0.636069638,-0.105390004,0.426382085,-1.722296125,0.429959964,0.241338579,1.67705367,0.239961025,0.9266077,0.121738505,-0.214258838,-1.102971397,1.528379752,-0.569774796,-0.044250051,-0.146912968,0.710598826
-9.153960352,0.522146324,-1.017818916,-1.139961762,-1.566556009,1.205193864,1.626510742,-1.683477111,-1.472561541,0.493499403,0.4350774,1.647828475,-1.440474908,-0.35671027,-1.661320383,-0.33738373,0.345352041,-1.09440039,1.129817095,1.656044488,0.564096671,-1.677615543,-1.658806337,0.099554029,-1.362918314,1.687760947,1.045290504,-1.493639411,0.56916715,0.25871791,-0.038554574,-0.554819998,0.190187256,-0.490826616,0.86686252,0.823413482,-0.617741247,-1.628805679,1.305525219,1.587299682,-0.912096871,1.693210678,1.014129489,-1.553368664,-1.419163091,-0.971028255,1.567536569,-0.28350451,1.488542978,0.974644725,1.048012277,1.557316766,0.60296346,0.341461488,-1.630972999,-1.280488204,0.641463539,-1.726170538,-0.480459579,1.543172814,-0.420722992,-0.778487342,1.561560948,-0.276735082,-0.14884889,-1.179508009,1.702339488,1.284387,0.218216562,0.093485983,-1.30939784,-1.540619245,-1.197891801,1.549162888,1.034275665,-0.913451124,0.197292987,1.676859282,0.737540454,0.743438704,0.473859732,-0.795588296,-0.80027,-0.470748683,0.377843124,0.469483741,-0.231015915,1.087832082,-1.275157749,-0.649912865,-0.652013113,0.326183759,0.414734924,0.474271208,0.053941898,-1.056930481,1.056428133,-0.165568341,-0.862518632,-0.409428686,0.885337739
-2.03228453,1.300480529,-0.662609607,0.097402407,1.505716621,0.202011288,-0.669527512,0.274423798,0.538894013,-0.310639733,0.213353002,1.717770182,1.335766943,-1.557781627,-0.888002117,1.249371225,-0.579141912,0.067119881,-1.112083997,-1.350582343,0.421590308,0.196973357,0.44637074,1.660228717,-0.7813507,-1.471088377,-0.646220408,1.568661571,-0.572498036,-1.710492204,1.345812107,0.720145857,-0.134247268,-1.547976545,-1.316492258,-0.02841643,-1.732514038,0.418376985,0.456879334,0.012365278,1.194928947,1.524188657,-0.968898574,-1.061302535,-0.557996145,0.945404601,-0.83213816,0.926834623,-0.91720033,0.767774621,0.145507004,-0.6000732,1.016102939,-0.413163908,-1.521722659,-0.881168848,-1.527076081,1.452075385,-1.473659149,0.977266694,-1.215976878,-1.325278073,1.54603604,-0.308769798,1.575365657,-0.559810907,-1.575668013,1.479210928,0.576727806,1.046553926,0.414357078,0.893155966,1.569833383,-0.823755203,-0.184308986,-0.214045067,-1.702021618,1.11496844,0.02557214,-1.126284246,1.044384475,-1.587003249,-0.026607251,-0.3599053,1.275241563,0.812830656,-1.572887309,0.592891531,-0.231269674,0.099965544,-0.654244617,1.099559718,1.058292356,-0.02543084,-0.390598334,0.405982387,1.303125919,1.402447937,1.105703849,-0.609222724,-0.621257223
